feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I	season	rainy	0.446026631578948	0.434237531615818	38	35	0.311397030763337	0.482915181397689
SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis	season	rainy	-1.19169473684211	1.16368300230619	38	38	0.31282769539649	0.484270631663606
GLUCONEO.PWY..gluconeogenesis.I	strategy	DT	1.53785444444445	1.50359221039052	38	38	0.313426289484825	0.484335473981878
PWY.7400..L.arginine.biosynthesis.IV..archaebacteria.	strategy	DT	3.6567171111111	3.60043734081888	38	38	0.316774734461158	0.4877770247455
SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I	strategy	DT	2.53254611111111	2.49259462124699	38	38	0.31658845820653	0.4877770247455
PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.	season	rainy	0.25486687368421	0.251850334010991	38	18	0.318493972521721	0.489557872957416
PWY66.429..fatty.acid.biosynthesis.initiation..mitochondria.	strategy	DT	2.61543611111112	2.61056027616482	38	38	0.323284060195043	0.496044325166998
PWY.5531..3.8.divinyl.chlorophyllide.a.biosynthesis.II..anaerobic.	strategy	DT	0.0745786833333332	0.0749981461914279	38	5	0.326850268210233	0.500476142755484
PWY.7255..ergothioneine.biosynthesis.I..bacteria.	strategy	DT	-0.497399055555555	0.500692411830435	38	19	0.327322902560771	0.500476142755484
PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II	season	rainy	2.16332105263158	2.19406610346391	38	38	0.330906845943583	0.505068343808627
COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	strategy	DT	-1.73686388888889	1.76612337842965	38	38	0.332144143368121	0.50518427400396
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.	season	rainy	-0.0870030315789474	0.0883864051659265	38	10	0.33170024246049	0.50518427400396
PWY.5497..purine.nucleobases.degradation.II..anaerobic.	strategy	DT	-0.131491177777778	0.13405665130543	38	17	0.333392293151096	0.506079663965651
PWY.7237..myo...chiro..and.scyllo.inositol.degradation	season	rainy	0.868347894736841	0.886225826635026	38	36	0.333896238064694	0.506079663965651
PWY.1882..superpathway.of.C1.compounds.oxidation.to.CO2	strategy	DT	0.373203888888889	0.383142503350312	38	34	0.336711013921282	0.509428240799757
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I	season	rainy	0.764975789473685	0.786279721418045	38	38	0.337276628391563	0.509428240799757
ORNDEG.PWY..superpathway.of.ornithine.degradation	season	rainy	0.47867	0.493970171487341	38	38	0.339181236385729	0.51053231082281
PWY.6210..2.aminophenol.degradation	season	rainy	0.0444605789473684	0.0458474004878375	38	5	0.338824621282805	0.51053231082281
METHYLGALLATE.DEGRADATION.PWY..methylgallate.degradation	season	rainy	0.146594894736842	0.152703390187166	38	37	0.343641764029078	0.516352909680998
PWY490.3..nitrate.reduction.VI..assimilatory.	strategy	DT	0.458415333333333	0.479051876326907	38	38	0.345170119054433	0.517755178581649
PWY66.398..TCA.cycle.III..animals.	season	rainy	-1.12221736842105	1.17682225650445	38	38	0.34682622501125	0.519343916970375
PWY.7942..5.oxo.L.proline.metabolism	season	rainy	-0.437572	0.459854273868573	38	32	0.347853107849231	0.519986604516892
PWY.7900..glycogen.biosynthesis.III..from..alpha..maltose.1.phosphate.	strategy	DT	-0.0742555999999999	0.0788562678401471	38	16	0.352822500028297	0.526510420282364
PPGPPMET.PWY..ppGpp.metabolism	strategy	DT	0.288243944444444	0.306743158344473	38	38	0.353816185849572	0.527089180974534
PWY.6609..adenine.and.adenosine.salvage.III	season	rainy	-1.78728947368421	1.91182100339779	38	38	0.356264805187334	0.529829710278599
PWY.7356..thiamine.diphosphate.salvage.IV..yeast.	season	rainy	0.280934368421053	0.30129563668546	38	24	0.35750693443367	0.530769680814493
PWY.7295..L.arabinose.degradation.IV	season	rainy	-0.189185052631579	0.203463927590372	38	18	0.358832820842033	0.531830586256506
NAGLIPASYN.PWY..lipid.IVA.biosynthesis..E..coli.	strategy	DT	-0.4060845	0.438049559456707	38	38	0.360260498652084	0.532133503951295
PWY.8073..lipid.IVA.biosynthesis..P..putida.	strategy	DT	-0.4060845	0.438049559456707	38	38	0.360260498652084	0.532133503951295
P125.PWY..superpathway.of..R.R..butanediol.biosynthesis	season	rainy	-0.194887736842105	0.211607749665387	38	38	0.363362726653276	0.535806054556526
PWY.5659..GDP.mannose.biosynthesis	season	rainy	0.528499999999999	0.575616573045426	38	38	0.3648266645913	0.537054480870442
P161.PWY..acetylene.degradation..anaerobic.	season	rainy	-1.24506842105263	1.35784009521206	38	38	0.365445449341618	0.537056656971635
PWY.6317..D.galactose.degradation.I..Leloir.pathway.	strategy	DT	-1.01514377777778	1.11134353750209	38	38	0.367261816302893	0.538815818184683
PWY.6435..4.hydroxybenzoate.biosynthesis.III..plants.	strategy	DT	-0.0780168388888889	0.0859696464413479	38	13	0.370352375807728	0.542435297900208
PWY.1361..benzoyl.CoA.degradation.I..aerobic.	strategy	DT	-0.338864166666666	0.376568171443706	38	38	0.374336974848947	0.547349862384174
PWY.5972..stearate.biosynthesis.I..animals.	strategy	DT	-0.124207972222222	0.138706171552309	38	24	0.376650503440877	0.549808620794569
PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate.	strategy	DT	0.917278333333332	1.02619984335763	38	38	0.377502705341108	0.550129570597594
PWY66.391..fatty.acid..beta..oxidation.VI..mammalian.peroxisome.	season	rainy	-0.352095263157895	0.394767991082445	38	36	0.378535311384421	0.550711907866967
PWY.7942..5.oxo.L.proline.metabolism	strategy	DT	-0.407970883333333	0.460492517442721	38	32	0.381694177823665	0.554380525386626
PWY.6527..stachyose.degradation	season	rainy	0.862343684210528	0.974926782120193	38	37	0.382451008446321	0.554553962247166
PWY.6501..D.glucuronate.degradation.II	strategy	DT	-0.0794510555555555	0.0904616880754441	38	17	0.385779353779675	0.557521657455677
PWY.7098..vanillin.and.vanillate.degradation.II	strategy	DT	-0.119790133333333	0.1362954731437	38	12	0.385449682107871	0.557521657455677
PWY.5705..allantoin.degradation.to.glyoxylate.III	strategy	DT	-0.0412565388888889	0.047147239633554	38	6	0.387508346548939	0.558623028714272
PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II	strategy	DT	-1.73223055555555	1.98090050428859	38	38	0.387825642923472	0.558623028714272
PWY.622..starch.biosynthesis	strategy	DT	-1.21145472222222	1.39066516804672	38	38	0.38961766725435	0.560276645473198
PWY.7312..dTDP..beta..D.fucofuranose.biosynthesis	season	rainy	0.0727541578947368	0.0837030849797383	38	6	0.390663182313959	0.560853083520041
ILEUDEG.PWY..L.isoleucine.degradation.I	season	rainy	0.0741338947368421	0.0855705084616426	38	4	0.392199411197272	0.562130951798396
PWY.6969..TCA.cycle.V..2.oxoglutarate.synthase.	strategy	DT	2.78298888888889	3.22375006329629	38	38	0.393862604488697	0.563586292607182
PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.	strategy	DT	0.0543034777777778	0.0630688503056311	38	7	0.395087959959759	0.564411371371084
PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis	strategy	DT	-0.493641277777778	0.574382118484918	38	38	0.395951693663564	0.564717989323444
GALLATE.DEGRADATION.I.PWY..gallate.degradation.II	season	rainy	0.111550105263158	0.130536167662515	38	37	0.398610202598684	0.566736400313118
PWY66.367..ketogenesis	strategy	DT	0.735618166666667	0.860931727914293	38	38	0.398669743668538	0.566736400313118
PWY.5655..L.tryptophan.degradation.IX	season	rainy	0.075138052631579	0.0880656183669335	38	5	0.399346975679057	0.566773032366688
PWY.6936..seleno.amino.acid.biosynthesis..plants.	season	rainy	1.00047894736842	1.18041670170596	38	38	0.402439620718812	0.570232035871932
METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation	season	rainy	0.0950408947368421	0.11239675025064	38	12	0.403528778470086	0.570845589055243
PWY.5647..2.nitrobenzoate.degradation.I	strategy	DT	-0.102235033333333	0.121687544447488	38	24	0.406530506090813	0.573692876600284
PWY.5654..2.amino.3.carboxymuconate.semialdehyde.degradation.to.2.hydroxypentadienoate	strategy	DT	-0.0825283499999999	0.0983195393510444	38	24	0.406948004371711	0.573692876600284
PWY0.1261..anhydromuropeptides.recycling.I	season	rainy	0.316823157894737	0.377909887912103	38	37	0.407519767516064	0.573692876600284
CITRULBIO.PWY..L.citrulline.biosynthesis	strategy	DT	-1.61746555555555	1.93913365648399	38	38	0.409871709682749	0.576071708277854
PWY66.399..gluconeogenesis.III	season	rainy	-1.54991578947368	1.8662027894765	38	38	0.411875391169354	0.57795417793119
FERMENTATION.PWY..mixed.acid.fermentation	season	rainy	-0.73142105263158	0.886598164432535	38	38	0.414973422184402	0.580429063183971
P41.PWY..pyruvate.fermentation.to.acetate.and..S..lactate.I	season	rainy	0.729038947368422	0.883284844162202	38	38	0.41475068444903	0.580429063183971
PWY.7371..1.4.dihydroxy.6.naphthoate.biosynthesis.II	season	rainy	1.01107368421053	1.22877744841547	38	38	0.416176378904532	0.581177286752717
PWY.6906..chitin.derivatives.degradation	season	rainy	0.127985057894737	0.158260932718791	38	11	0.424152986720806	0.591367144947278
PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine.	season	rainy	1.37731578947369	1.7224518101007	38	38	0.429321799688217	0.597615945165998
PWY.101..photosynthesis.light.reactions	strategy	DT	0.799303699999999	1.00387557848781	38	38	0.431273072183892	0.599373119488796
PWY.7392..taxadiene.biosynthesis..engineered.	season	rainy	0.341012631578948	0.432231189759239	38	38	0.435448029271542	0.603765364394763
PWY.7731..superpathway.of.photosynthetic.hydrogen.production	strategy	DT	-0.407644149999999	0.517110380033288	38	38	0.435821435448174	0.603765364394763
PWY1F.823..leucopelargonidin.and.leucocyanidin.biosynthesis	season	rainy	0.123193631578947	0.157447196063088	38	10	0.439215565751	0.607500067095978
PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.	season	rainy	0.0490684210526316	0.0629814367496845	38	7	0.441160898521955	0.609222193196985
PWY.5920..superpathway.of.heme.b.biosynthesis.from.glycine	strategy	DT	-0.995952222222225	1.29298466374908	38	38	0.446305847375758	0.614625400435795
PWY0.42..2.methylcitrate.cycle.I	strategy	DT	0.50384161111111	0.654369297404777	38	38	0.446486497787842	0.614625400435795
FASYN.ELONG.PWY..fatty.acid.elongation....saturated	season	rainy	1.58558421052632	2.06996849775098	38	38	0.448815073414236	0.616854840237576
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.	strategy	DT	2.02982444444445	2.69660675002694	38	38	0.45664375173873	0.62570423192429
GLUTORN.PWY..L.ornithine.biosynthesis.I	strategy	DT	1.48454277777778	1.97241791173469	38	38	0.456692169278074	0.62570423192429
PWY.5484..glycolysis.II..from.fructose.6.phosphate.	strategy	DT	-0.877126111111109	1.18069002789916	38	38	0.462504033926795	0.632670612447031
PWY.6922..L.N.delta..acetylornithine.biosynthesis	strategy	DT	-0.812280000000001	1.10642794622254	38	38	0.467749595268226	0.638099917649885
PWY.7392..taxadiene.biosynthesis..engineered.	strategy	DT	0.317624444444445	0.432831094544487	38	38	0.467939939609916	0.638099917649885
ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine.	season	rainy	1.84515789473684	2.52076666268182	38	38	0.469052403975815	0.638155380324081
HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic.	strategy	DT	0.916773333333336	1.25821879909858	38	38	0.471076794892222	0.638155380324081
HEME.BIOSYNTHESIS.II..heme.b.biosynthesis.I..aerobic.	strategy	DT	0.916773333333336	1.25821879909858	38	38	0.471076794892222	0.638155380324081
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.	strategy	DT	1.29708722222223	1.78249060607024	38	38	0.471648171894694	0.638155380324081
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I	season	rainy	2.17963157894737	2.98253311231354	38	38	0.469766290066642	0.638155380324081
PWY.2221..Entner.Doudoroff.pathway.III..semi.phosphorylative.	strategy	DT	-0.296821361111111	0.411042834668083	38	25	0.475019359612661	0.64171870009785
PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II	season	rainy	1.91659473684211	2.68733441141188	38	38	0.480453397826465	0.647050241654836
PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants.	strategy	DT	-0.0311528888888889	0.0436232566180628	38	4	0.479879608564974	0.647050241654836
ARG...SYN..superpathway.of.arginine.and.polyamine.biosynthesis	strategy	DT	0.763249777777778	1.07873786023803	38	38	0.483916240723262	0.649702360230306
PWY.6607..guanosine.nucleotides.degradation.I	strategy	DT	-0.032723038888889	0.0461935782680414	38	4	0.483395087308576	0.649702360230306
PWY.7664..oleate.biosynthesis.IV..anaerobic.	season	rainy	1.28345263157895	1.81894923876807	38	38	0.485106343850028	0.649969867083002
PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation	strategy	DT	0.162001805555556	0.22986084243747	38	16	0.48560967080914	0.649969867083002
PWY.5647..2.nitrobenzoate.degradation.I	season	rainy	0.0853004210526316	0.12151888526117	38	24	0.487351154668974	0.651298778129044
POLYAMINSYN3.PWY..superpathway.of.polyamine.biosynthesis.II	strategy	DT	0.420791833333333	0.601644834490573	38	38	0.488923020910715	0.651398205501259
PWY.7165..L.ascorbate.biosynthesis.VIII..engineered.pathway.	season	rainy	0.0665127894736842	0.0950408180353533	38	4	0.488656764555917	0.651398205501259
PWY.5654..2.amino.3.carboxymuconate.semialdehyde.degradation.to.2.hydroxypentadienoate	season	rainy	0.0673633157894737	0.0981832682677433	38	24	0.497171659856661	0.660365410801978
PWY.7000..kanamycin.biosynthesis	season	rainy	0.0324347894736842	0.0472411368567482	38	6	0.496871704617837	0.660365410801978
POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I	season	rainy	0.387847368421054	0.568337382772683	38	38	0.499462520076066	0.662396939735026
BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I	season	rainy	0.460935789473685	0.677420208727001	38	38	0.500710040660476	0.663040693112046
X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY..4.hydroxyphenylacetate.degradation	season	rainy	0.101357105263158	0.149673435646976	38	18	0.502738262742646	0.664714724294988
PWY.6505..L.tryptophan.degradation.XII..Geobacillus.	strategy	DT	-0.0362954055555556	0.0539582519490446	38	4	0.505582479676819	0.667460936750884
P163.PWY..L.lysine.fermentation.to.acetate.and.butanoate	strategy	DT	0.0425887722222222	0.063774762763906	38	9	0.508641271653276	0.670481676270227
PWY.5345..superpathway.of.L.methionine.biosynthesis..by.sulfhydrylation.	season	rainy	0.914747368421054	1.39071603800048	38	38	0.515000012983357	0.677836628283693
POLYAMINSYN3.PWY..superpathway.of.polyamine.biosynthesis.II	season	rainy	-0.393003736842106	0.60081095351534	38	38	0.51730842774205	0.678821013779161
PWY.7165..L.ascorbate.biosynthesis.VIII..engineered.pathway.	strategy	DT	0.0623297222222222	0.0951727276311532	38	4	0.516806004329238	0.678821013779161
GLUDEG.I.PWY..GABA.shunt	season	rainy	0.30688052631579	0.47052739704347	38	38	0.51852932416381	0.679398361479691
PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate.	season	rainy	1.22976842105263	1.93476368471129	38	38	0.529160530518943	0.692285205340572
PWY66.409..superpathway.of.purine.nucleotide.salvage	season	rainy	-0.961931578947362	1.51944285517811	38	38	0.530795341370577	0.693381301790394
PWY.5941..glycogen.degradation.II	season	rainy	2.54073684210527	4.02407363111203	38	38	0.5318915022808	0.693771524714086
KETOGLUCONMET.PWY..ketogluconate.metabolism	season	rainy	-0.0840465789473684	0.133445058558693	38	15	0.532901672856019	0.694048585905294
PWY.8131..5..deoxyadenosine.degradation.II	season	rainy	0.0442452105263158	0.0707850333645944	38	9	0.535983026350863	0.697018285389015
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.	season	rainy	1.6631052631579	2.69286924753772	38	38	0.540839461598539	0.70076704536753
GLUCONEO.PWY..gluconeogenesis.I	season	rainy	0.927957894736843	1.50150822850141	38	38	0.540564968203904	0.70076704536753
PWY.3661..glycine.betaine.degradation.I	strategy	DT	-0.0214894666666667	0.0348336443761066	38	5	0.54128213159423	0.70076704536753
PWY.5101..L.isoleucine.biosynthesis.II	season	rainy	0.153011105263158	0.252302488051469	38	32	0.548123773873255	0.707528478003164
PWY.7340..9.cis..11.trans.octadecadienoyl.CoA.degradation..isomerase.dependent..yeast.	strategy	DT	-0.102850461111111	0.169594978715405	38	28	0.548131257671417	0.707528478003164
PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation	strategy	DT	0.980100555555558	1.62119826201446	38	38	0.549375328961347	0.708083757327959
PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I	season	rainy	1.71748421052632	2.86938218083684	38	38	0.553323710617963	0.712117793250928
X14DICHLORBENZDEG.PWY..1.4.dichlorobenzene.degradation	strategy	DT	-0.0667235777777777	0.11344266594723	38	19	0.560194619367751	0.717775138217885
PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	season	rainy	1.19385263157895	2.02683849119473	38	38	0.55962929222868	0.717775138217885
PWY.6084..3.5.dichlorocatechol.degradation	strategy	DT	-0.0667235777777777	0.11344266594723	38	19	0.560194619367751	0.717775138217885
PWY.7688..dTDP..alpha..D.ravidosamine.and.dTDP.4.acetyl..alpha..D.ravidosamine.biosynthesis	season	rainy	0.110996631578947	0.18915047753501	38	30	0.561093250045561	0.71786930520535
P42.PWY..incomplete.reductive.TCA.cycle	season	rainy	1.27294736842106	2.18048114155264	38	38	0.56310401336186	0.718329166605306
PWY.7340..9.cis..11.trans.octadecadienoyl.CoA.degradation..isomerase.dependent..yeast.	season	rainy	0.0990660526315789	0.169359919726881	38	28	0.562337770415936	0.718329166605306
GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronosides.degradation	strategy	DT	-0.0789078666666665	0.136611357350638	38	11	0.567226135149301	0.722528166295596
GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate.	strategy	DT	-0.755623888888888	1.32268676916111	38	38	0.57146066707913	0.726540169454805
PWY.6168..flavin.biosynthesis.III..fungi.	strategy	DT	-0.725962388888888	1.27271045752632	38	15	0.572045995490277	0.726540169454805
PWY.7616..methanol.oxidation.to.carbon.dioxide	strategy	DT	0.0434877333333333	0.0772165062498649	38	10	0.576894512787708	0.731630067238055
POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I	strategy	DT	0.319780277777778	0.569126192843863	38	38	0.577778968780177	0.73168515697053
PWY.5918..superpathway.of.heme.b.biosynthesis.from.glutamate	strategy	DT	-0.804301666666667	1.47750018835223	38	38	0.589640890318659	0.743517399091918
PWY1ZNC.1..assimilatory.sulfate.reduction.IV	season	rainy	-0.837936842105264	1.53947622716239	38	38	0.589686213072901	0.743517399091918
SO4ASSIM.PWY..assimilatory.sulfate.reduction.I	season	rainy	-0.837936842105264	1.53947622716239	38	38	0.589686213072901	0.743517399091918
PWY66.391..fatty.acid..beta..oxidation.VI..mammalian.peroxisome.	strategy	DT	-0.210058455555556	0.395315899730696	38	36	0.598519817965886	0.753563301925211
PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase.	season	rainy	-0.313703684210526	0.593227857628272	38	37	0.600276351716484	0.753593688302079
PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I	season	rainy	0.326082526315789	0.616068882456908	38	36	0.599941746961475	0.753593688302079
PWY.6700..queuosine.biosynthesis.I..de.novo.	strategy	DT	0.940666111111115	1.78628727327094	38	38	0.601790277359432	0.754405679110527
PWY.7858...5Z..dodecenoate.biosynthesis.II	strategy	DT	0.741285000000008	1.42880457827011	38	38	0.60715495230682	0.76003569569343
GLUCARDEG.PWY..D.glucarate.degradation.I	strategy	DT	-0.083230111111111	0.162839853608081	38	38	0.61247891956003	0.762901740982046
P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.	strategy	DT	1.24559833333333	2.44633543819554	38	38	0.613828986997049	0.762901740982046
PWY.6342..noradrenaline.and.adrenaline.degradation	strategy	DT	0.0159066555555556	0.031135715613588	38	5	0.612641791856447	0.762901740982046
PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation	strategy	DT	0.140875388888889	0.275233330367472	38	38	0.611977651254197	0.762901740982046
PWY.7977..L.methionine.biosynthesis.IV	season	rainy	-1.48122105263158	2.90383985083379	38	38	0.613189994724975	0.762901740982046
PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III	season	rainy	0.317297105263158	0.626631281717993	38	36	0.615783283199217	0.764238882144535
PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate	strategy	DT	-0.784289444444441	1.56824414779967	38	38	0.620129923862504	0.768537085128744
PWY.5484..glycolysis.II..from.fructose.6.phosphate.	season	rainy	0.587594736842106	1.17905358909761	38	38	0.621346831782028	0.76894984872029
PWY.6383..mono.trans..poly.cis.decaprenyl.phosphate.biosynthesis	strategy	DT	-0.0857579722222221	0.174338985241703	38	37	0.625858682377225	0.773433314869582
PWY.6606..guanosine.nucleotides.degradation.II	strategy	DT	0.189241749999999	0.385880432719445	38	36	0.626900441353809	0.773621821245126
PWY.5180..toluene.degradation.I..aerobic...via.o.cresol.	season	rainy	0.426863157894737	0.876818105019268	38	30	0.629412303915837	0.775621394343879
PWY.1042..glycolysis.IV	strategy	DT	-0.732864444444443	1.51135911912342	38	38	0.630765479547951	0.776189486855328
PWY.6087..4.chlorocatechol.degradation	strategy	DT	-0.00358212222222222	0.00748786465936773	38	4	0.635347266762341	0.777429144983456
PWY.6089..3.chlorocatechol.degradation.I..ortho.	strategy	DT	-0.00358212222222222	0.00748786465936773	38	4	0.635347266762341	0.777429144983456
PWY.6107..chlorosalicylate.degradation	strategy	DT	-0.00357153888888889	0.00743856364096311	38	4	0.634116381024462	0.777429144983456
PWY.6193..3.chlorocatechol.degradation.II..ortho.	strategy	DT	-0.00358212222222222	0.00748786465936773	38	4	0.635347266762341	0.777429144983456
PWY.5855..ubiquinol.7.biosynthesis..early.decarboxylation.	season	rainy	0.0909931578947369	0.192883499978195	38	20	0.640031706473197	0.782061214370339
PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type	strategy	DT	0.37319666666667	0.796897350580102	38	38	0.64246493242707	0.783933367758136
PWY.5130..2.oxobutanoate.degradation.I	season	rainy	-0.563331578947368	1.20652402551265	38	38	0.643461734879143	0.784050013088031
PWY.6093..4.5.dichlorocatechol.degradation	strategy	DT	-0.00632607222222222	0.0136590401016574	38	4	0.646129802918892	0.786199900055155
PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I	strategy	DT	-0.957168888888897	2.07340831181399	38	38	0.647195769313758	0.78639709399856
PWY.181..photorespiration	strategy	DT	0.261500777777778	0.572721919629209	38	12	0.650784716013028	0.789655094743842
PWY.5392..reductive.TCA.cycle.II	season	rainy	0.212336315789474	0.467470050226054	38	36	0.65247175830181	0.790599484293279
GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate.	season	rainy	0.567242105263159	1.32085352258478	38	38	0.670227166886208	0.791824265558254
P108.PWY..pyruvate.fermentation.to.propanoate.I	season	rainy	-0.477605263157893	1.06740124313031	38	38	0.657309585449449	0.791824265558254
PWY.5028..L.histidine.degradation.II	strategy	DT	-0.115819922222222	0.257954093383669	38	19	0.656203642816354	0.791824265558254
PWY.5415..catechol.degradation.I..meta.cleavage.pathway.	strategy	DT	-0.0952850333333333	0.219285799431687	38	33	0.666574979290345	0.791824265558254
PWY.5656..mannosylglycerate.biosynthesis.I	season	rainy	-0.0307228631578947	0.0696037766623289	38	34	0.661640945050855	0.791824265558254
PWY.5686..UMP.biosynthesis.I	season	rainy	-1.00731052631579	2.28635598423217	38	38	0.662230203113473	0.791824265558254
PWY.5840..superpathway.of.menaquinol.7.biosynthesis	season	rainy	0.193983947368421	0.452503179220569	38	18	0.670775268639578	0.791824265558254
PWY.6215..4.chlorobenzoate.degradation	strategy	DT	0.0640547111111112	0.147402844927154	38	26	0.666552654048123	0.791824265558254
PWY.6307..L.tryptophan.degradation.X..mammalian..via.tryptamine.	strategy	DT	0.0262972055555556	0.0609053061037579	38	16	0.668555411204792	0.791824265558254
PWY.6313..serotonin.degradation	strategy	DT	0.0349059944444444	0.0807911392810705	38	16	0.668353642522262	0.791824265558254
PWY.6478..GDP.D.glycero..alpha..D.manno.heptose.biosynthesis	season	rainy	0.138172736842105	0.314286372072148	38	34	0.66290091435212	0.791824265558254
PWY.6823..molybdopterin.biosynthesis	strategy	DT	1.250625	2.78997967560918	38	38	0.656731218938973	0.791824265558254
PWY.7431..aromatic.biogenic.amine.degradation..bacteria.	strategy	DT	0.0340072444444445	0.0783626980676405	38	16	0.6669720066117	0.791824265558254
PWY.7790..UMP.biosynthesis.II	season	rainy	-1.00731052631579	2.28635598423217	38	38	0.662230203113473	0.791824265558254
PWY.7791..UMP.biosynthesis.III	season	rainy	-1.00731052631579	2.28635598423217	38	38	0.662230203113473	0.791824265558254
PWY.7858...5Z..dodecenoate.biosynthesis.II	season	rainy	0.638010526315797	1.42682425219259	38	38	0.657518741252842	0.791824265558254
PWY1G.0..mycothiol.biosynthesis	season	rainy	-0.290385789473684	0.676495521013718	38	38	0.67037207158899	0.791824265558254
SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II	strategy	DT	-0.516831666666665	1.18759336212836	38	38	0.666094674160784	0.791824265558254
TYRFUMCAT.PWY..L.tyrosine.degradation.I	strategy	DT	0.217147466666667	0.489011547123498	38	32	0.659737090459713	0.791824265558254
PWY.7209..superpathway.of.pyrimidine.ribonucleosides.degradation	season	rainy	0.116597631578947	0.273325312523979	38	27	0.672291076076921	0.792538260415882
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis	season	rainy	0.319497368421053	0.753842793127429	38	38	0.674286998195384	0.793815545913375
PENTOSE.P.PWY..pentose.phosphate.pathway	season	rainy	0.702810526315797	1.67028103909559	38	38	0.676492797253829	0.795336126501123
GALACTARDEG.PWY..D.galactarate.degradation.I	strategy	DT	-0.0710149222222222	0.171644317568009	38	38	0.681593970507475	0.799173523371298
GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation	strategy	DT	-0.0710149222222222	0.171644317568009	38	38	0.681593970507475	0.799173523371298
PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I	season	rainy	0.185033789473684	0.450649049566026	38	18	0.683873176997331	0.799316973693552
PWY.6823..molybdopterin.biosynthesis	season	rainy	-1.13814210526317	2.78611275805349	38	38	0.685391336063666	0.799316973693552
PWY.7210..pyrimidine.deoxyribonucleotides.biosynthesis.from.CTP	season	rainy	0.28720252631579	0.702572924824244	38	36	0.685186725003293	0.799316973693552
PWY.7269..mitochondrial.NADPH.production..yeast.	season	rainy	-0.0959864210526314	0.233644367808557	38	35	0.683706974959732	0.799316973693552
PWY.7268..cytosolic.NADPH.production..yeast.	season	rainy	-0.14116	0.348228158963592	38	35	0.687675506412647	0.799836484731287
PWY.8131..5..deoxyadenosine.degradation.II	strategy	DT	-0.0287725777777777	0.0708832777329912	38	9	0.687276178339953	0.799836484731287
PWY.6383..mono.trans..poly.cis.decaprenyl.phosphate.biosynthesis	season	rainy	0.0702836315789475	0.174097351050398	38	37	0.688887107739938	0.800175946239982
